Production_tons_per_day,Temperature_C,Humidity_%,Pollution_AQI
71.58097238609412,29.198839025879256,68.06639647010114,391.5894348545672
49.61372443656412,32.13946232548531,79.66076443221243,214.8602126765957
20.98344113603009,23.769997055911222,55.66157454697228,56.20298577283805
54.56592191001432,36.09933667763371,68.46716790311876,275.8692728631181
13.094966900369656,39.3465622270694,87.21433343010952,28.114251042262588
91.83883618709038,25.37197865829195,80.37746975169364,609.3100167576339
33.290198344001524,29.89651903201093,55.56004863014456,111.5955564370618
69.62700559185838,21.72232221012748,68.68301026888457,783.6775581881933
38.053996848046985,31.18273312925937,40.62425531495639,135.8390105870068
56.80612190600297,30.055668836933613,63.63133109370539,295.2280178533355
59.203925140895166,22.888729683101552,88.87969746830657,261.7685986729027
26.636900997297435,28.8413242623615,61.098906912151335,78.34142790389495
97.26261649881027,26.682093041731264,85.65829795140884,648.8704102937007
79.76195410250031,30.436617506103783,54.44009523019564,469.42962674798673
94.55490474077702,31.713086708575982,89.93068963107787,639.4685618622482
90.5344615384884,20.16991157214419,64.75320211365347,575.2191992374219
63.810998092997664,29.889857732758376,32.536139654156074,366.9418786112932
92.96868115208052,34.26028583723482,65.20528780148328,599.2952009175908
17.964325184672756,27.325727724130445,46.4743617407758,55.17260407506553
27.638457617723063,21.058718711376365,31.948879322153683,78.90010798256995
14.070456001948424,35.098650795701005,79.25119828167979,40.23322017301108
39.27972976869379,39.103503209562646,46.54377821884536,160.9739416720603
44.98095607205338,24.803031920440283,77.79291324278991,177.08863369532017
34.42141285965063,26.47049227474076,47.293054977352014,150.9013378562626
84.58637582367363,23.6762577896363,41.65958123242646,513.1689175005234
42.10779940242303,31.538722466896797,88.43613444626564,173.83776138250963
35.28410587186427,23.0968278929491,51.69871966530117,113.4762178959632
58.84264748424236,27.12387886922759,66.08257268658963,286.7990247480698
22.68318024772864,33.94026027868526,66.59888956886829,44.17165050721785
82.19772826786357,31.20231966018697,63.62840893041011,485.4810773804398
16.709557931179376,27.729251286558707,84.88174461127288,34.13682352357092
98.81982429404655,28.40499203615084,70.46646428201211,715.2630723433382
79.50202923669917,31.24221765246459,54.22398024629581,476.4026832725859
27.88441133807552,20.117294557743225,81.74282307145644,113.27500913446956
10.496990541124216,21.5701973690722,40.86377394695786,29.435753937538102
83.39152856093507,37.62516135526023,62.65420545662505,506.76504305947645
73.61716094628554,21.55757978182581,87.03302231662539,433.6646548300757
75.61064512368885,34.1360719242101,60.34792746273565,442.62100411412433
79.41433120173512,38.40076328218105,79.01810702849258,456.80098006930285
16.664018656068134,25.413672086034623,69.21364353271157,48.5666853718354
42.26191556898453,27.409828741190285,80.36225181227343,157.57165034472885
20.428215357261674,31.378428116894327,86.66927279071461,11.629778146463297
87.67930832880342,37.63417939277169,46.37530365196421,583.3656338945846
66.09683141448022,38.83811174520841,40.179664875403134,379.8970565034933
39.78082223673843,34.79126496222536,59.0394450199524,195.12997493999848
15.720251525742128,21.73239521709388,72.11174560945295,41.47236622273045
37.9884089544096,33.383083110697015,43.63147519093297,146.76040916961057
39.26649898240724,28.20607443745324,30.246087025810024,177.35489474013926
75.66455605042577,29.41401998982123,50.57610695020232,454.1159494324808
67.38017242196918,20.98296780690354,88.1315601280673,378.5823661524131
89.84914683186939,23.821242786927165,71.6980476363508,572.8504076257095
52.49934326457544,35.81027215067296,54.07952663647343,261.7537501376146
20.763482134447152,29.079176660957195,41.55456584081042,50.84540396933453
74.19203085006956,26.033244832622977,51.36538042528482,431.9631838062528
78.47065437552077,27.680381479299164,60.34792746273565,435.64133623277377
60.51494778125466,37.0879902665136,36.37834927877709,327.28507861778326
79.38704619591049,34.97998034809914,84.40454235435323,477.8145774824616
54.44160367279517,25.44630794362165,89.85902030252842,254.54446979909528
57.04595464437946,22.350036804247463,39.84686637574742,278.7894195726252
48.47869165226947,25.039964432881437,33.271353532696786,247.66470162758336
12.287721406968569,38.41512902109467,49.78386642877274,53.8371215731536
19.7102284293974,31.63177675699511,57.69955084568492,45.20959139302416
12.828626711806082,30.669604174895657,42.28927482455127,24.750375235284903
67.27693701374024,31.92787199384923,48.08549470791351,344.8079980412768
38.2920382968694,27.320565314930302,42.05224414149946,261.7537501376146
55.77136220482325,36.142140406390254,76.45563410594707,242.1965680653377
91.68098265334837,30.465724986005,60.34792746273565,618.7063967070939
32.43630062339874,22.33495805537591,68.0970909456589,261.7537501376146
46.93446307320668,22.58130249658126,53.23307142475228,181.75152178677936
77.99960246887439,30.737182930052366,84.54245647885415,446.4909880323833
30.59183489424602,38.73140436141678,88.1719524921012,101.22322395865876
16.92819188459137,29.889857732758376,40.41835875752472,66.82224459215793
36.07763076223912,37.39082337718436,43.380758484712686,175.10308525067728
24.5099158528604,35.28191173157759,61.537861680022175,44.52637996584627
93.67278871083158,24.95624885813814,35.47503415693472,621.5471444963231
82.73083416079753,20.72681496632485,56.18690392938677,495.8682167618037
67.00633808593811,22.036945302847656,64.90747588666261,322.0379761439224
88.43145311689459,34.569878676948804,61.32441426823999,557.0544159239865
82.33048692092031,23.993394760812933,49.854514984681565,261.7537501376146
26.791305299743225,27.425418410107877,62.54674836463241,78.846419221562
90.330309864098,30.0339833201285,87.52805725553087,546.5050148466507
58.54080177240856,34.50936336900325,42.36104425748256,350.460899520094
82.66961396476563,22.264624465182507,69.28988150364022,502.7213866692827
90.6482169931144,28.127328105549232,32.60380164936311,598.6678023478655
38.62031274746775,29.70145818285391,33.984984268886095,134.51375987996673
19.90467320749091,30.816541279430798,63.10969345341511,61.30863303294852
30.51416462877475,36.36721282790433,36.29635081967697,111.59446689436707
48.43970097636307,23.43356390086434,60.34792746273565,178.74370499114022
83.62132893302439,36.15662903653245,40.29077985888133,501.4549622526155
87.46575249307091,33.85756855393304,63.89095025997447,261.7537501376146
10.625691747807164,31.11741628397919,72.20045727113595,59.67557371224284
55.96725723198092,33.99055740805144,42.1487138484828,280.2451812178396
47.56699028339011,28.24035477903313,70.09556623249047,223.41808188342344
29.98970294236572,22.767951719362493,40.94857986595376,100.93281574152932
20.78788306003145,33.31530480530735,66.80744559787543,261.7537501376146
40.38536542632652,30.49344613371245,54.71758079374793,182.97064726467065
94.86187335212672,32.787496010855506,69.22797056001701,668.543400119012
39.08826388186797,26.7599756205698,89.70316514875483,167.06211856363404
56.69115595690295,38.13733154679672,86.26901791395372,599.484887342736
73.27170630056601,31.74739737151154,30.256905470166217,420.4380090493533
42.726664214136456,21.70804968581748,83.12632586173834,168.1983409455645
97.46038744488646,28.99607981408857,33.98944771048599,668.95477725889
96.62025654479,35.127121094872685,87.18279516959069,659.180084693503
32.66040662428277,35.88269123464545,46.90954074598108,138.9359409186476
54.75236553031469,29.891941055275176,52.922089824676256,278.52134623822656
37.07904788350927,37.89495141662602,35.49829231054367,184.9162764239776
35.63564449397208,25.35336874388595,36.736365499734575,129.8331995405082
13.319825261907951,28.211973944765333,73.60443391375918,0.2545312756726012
64.86079005819072,37.9719382113794,86.6599341448975,340.2203652075255
55.24111209059753,37.92513432943158,66.64490969725857,299.7065623107273
14.63308761249904,33.71425537649362,72.95100093160866,25.40484808843477
35.07818178129503,37.1796109424444,75.7181846758292,141.29159502641684
91.74392973699884,21.77546533912465,45.7688564731765,615.4072832304289
31.56057016002752,37.29989952415553,32.713777855212896,125.58927711376208
23.04053848821008,26.412398131004537,30.112364635150115,76.93538176358618
54.05074842498067,23.566630248564326,51.03895697724112,232.1787110316708
98.70854086995406,24.787396726840925,44.48785369195296,637.9999845811008
31.78497443603504,28.35937016027774,33.73906350295114,95.90513076301303
70.49219926652907,25.023840092089344,40.77169754962,381.91623420358496
54.575076202593834,26.411351720329986,37.46993389607687,489.4765431522026
31.38737895931597,22.69956972143284,60.34792746273565,95.85254857799374
75.53947137506736,25.92353531117997,38.41603280755014,427.4459729663278
43.10048194473279,31.445676290840023,62.25890783926075,158.30899803745064
66.90752475342215,28.83707416182128,65.58635730672987,365.5246393974155
67.01767396848052,26.934375224718224,62.60936746251802,380.4552998464544
58.21972156672826,34.92904257714228,35.94338605295928,313.8664620088573
18.12607930489675,37.87019942786635,49.12790170503307,68.99961935575645
85.17722460303142,35.13578445804794,33.0762199477892,511.2452000768543
38.87020584745623,26.640014042353585,53.74019484577896,143.44952053666117
26.78666593598688,34.888843356751075,41.31593587629552,133.44533096356213
13.669762739928752,23.039603649481023,63.69795199706279,51.532072212080905
63.18036488694176,22.606359761825814,71.56850363094603,285.0312195631733
70.98079256580542,26.91254074072318,61.92719161228239,387.6415332177972
11.492904603507052,36.15404738088114,56.05420179668374,38.11288382293601
56.088375246935286,24.92696494484604,53.24000525140154,250.7203540223999
30.384619767814417,21.265068177973596,80.50150608582022,185.61445724187843
68.06555113685049,22.6341907041271,43.162083903916205,368.1220159330787
25.69297861044923,37.1748993705916,74.05310037173213,65.00876913611594
72.18439642922193,32.67566569494575,75.44893948440713,382.9244634714544
44.806181167048365,25.06402326739953,60.34792746273565,178.8848601770261
94.30569898630613,31.105916506563627,47.83803595353836,631.8176702115252
22.376884973139397,30.55159244850701,58.23248916275851,67.41441259484658
40.69597159452327,33.10871956881323,35.59283555356191,152.39675953005678
20.21261691165301,24.663751088432328,32.7558019337454,58.9536723155791
93.22242564507064,37.28805974388796,36.69619196711351,593.4525883214322
88.9605418042883,26.187371241600257,41.22870188773357,580.5658398760445
33.21474649436401,33.88263307952474,60.25060922028258,63.33108772982577
69.39856414307611,20.322492927444294,80.94819816966734,359.69214894633427
83.54999801810942,27.453142597882945,44.13853991998122,534.9988368740094
59.96807304395161,27.034196359176164,86.10972064480669,266.2420035587885
57.66855205204058,30.86968857166029,87.29447453610021,285.195304891175
31.76670618104065,21.45472523554393,87.53427629071231,121.57132741468573
18.379249102530927,35.80262747452217,80.25376408057943,-18.68447645315445
90.7494182157994,24.35561603535137,51.829502447863234,586.8733809687039
54.575076202593834,33.5407562976402,34.36103466015739,545.4143090869502
66.97913115459411,29.889857732758376,64.1291239059897,354.6976779696293
40.51268119438306,31.237539124830263,63.520886636234025,159.5083086185705
41.42886171513948,34.81766413443971,80.99854602657572,112.13364112191678
75.33601109832155,33.23720624430011,60.34792746273565,261.7537501376146
90.73992339573194,29.889857732758376,60.48943839360885,594.2953142907587
89.83777818386056,36.1771707806713,50.71224186238706,569.1113200083266
80.18879912718614,25.89402739771056,41.15410269337602,511.7981449681956
67.78284815388591,31.424258355030343,30.287989489042243,336.00488941836574
17.572596849554394,34.90795478283079,60.54682154933275,25.29151195720646
24.54658426851524,27.57911819625015,63.33112000215574,28.02102112367685
90.86987696743714,26.0553521523485,79.49630878904384,619.8061683089801
64.57861536936309,29.18692020345645,60.27461807356804,340.83511099903103
10.827734645496667,36.35926988698307,84.98810091996339,33.3887016331302
19.132438857942887,38.5984352629133,67.68500859428613,61.58112828007224
69.71515921972502,30.901668257197805,80.42017429326499,385.2406267545417
10.455542546159682,33.22932410647304,38.89810408846483,32.88378869366399
24.47272462757488,38.06547244477828,81.32016781813888,78.94627452110154
59.38604104299275,21.97093702825885,70.5086312666309,287.0921234825857
72.27056779234239,24.641571557323303,40.21398194629983,393.7776391194488
68.67651335523405,29.889857732758376,41.385813488760654,376.91696175364433
30.18423785145038,36.47488923824599,85.59003714265327,103.95521137810783
74.09612992127823,37.14058056661156,31.93292162702237,433.9054794943453
31.352417874712007,28.30214353709865,57.752096597742366,79.12354171311233
39.285972834334096,21.786798045837337,48.80851739604609,125.09243917760668
77.18422646062217,28.7556295459924,69.90464639990569,467.3019431688271
68.46696091424931,24.614691804141074,80.37776325413952,353.3742946783264
86.43010694447601,25.823929099932485,51.62268729339417,555.4880485132968
69.18516030703091,35.44535113675012,55.61412523937023,356.8956807516562
54.575076202593834,21.510541720517736,88.91506707008486,263.8658969000515
18.430729104528325,36.551624349614045,77.03499058075217,32.13942972522914
43.09442227534902,28.55338171648338,83.83224785590748,163.72102119904412
33.86821309135529,31.9212786220119,56.32573323909779,110.84933243637144
31.95906790411752,21.79304462471358,44.044572239046914,138.5490579759918
97.57094992772012,26.747181567145592,54.7118079231871,671.6969277826894
45.37879522000844,21.794018380296915,72.96551506989081,219.7054702614083
90.2841899659402,39.23087445762219,36.56582429015876,604.863980845371
66.80247633975367,36.14523298652501,46.22814633699053,312.6866511694439
81.53301731874836,29.192655087129204,32.798154027695425,521.3253937568899
55.23733837946729,24.47205096647342,55.94086430028789,228.29558806507436
61.92134961637232,38.66910210499704,79.6467441587768,315.6065772974875
54.32659244369775,26.891931914539438,31.479821297880648,244.73045562920595
27.571868901824004,23.21968863374749,70.51941160842996,126.46237706424498
75.02069037353547,31.2632877690791,85.94975247082438,450.08525664505976
35.26951261967702,38.875482406896325,44.21567169067094,124.07257812304358
12.188436978830843,20.07660581000645,71.61809044365889,17.810496166491575
68.09250663164511,24.76249686507997,88.50611406601202,358.73586183804264
25.939961146634403,38.76895280820816,87.73668360914779,95.85575426030589
94.64127259176227,23.42171933714324,44.0957515817486,636.1962415134847
54.575076202593834,22.2648690327964,36.019863192724124,630.9310840206457
92.33779511984037,31.40374431599609,38.89695227375496,600.6706243112321
43.31428302299,37.2368764658966,72.12214010892853,177.32708200849788
11.391095487598069,29.542196353878523,73.54553252719654,46.66662178964911
93.54867063289528,39.891285133690495,70.45419369769195,632.0311717931453
48.53657334855829,33.58343399075986,50.16470326453428,201.1371018018349
96.99893371393026,21.48149814420896,40.186616385487326,676.0897442204863
96.72579793803276,39.85664263363951,64.84566551713519,653.9805200976386
86.7708509920624,28.15788473560381,59.02082674547199,564.1815855263568
36.50040028626271,25.74805067690965,73.73004882733821,180.90998068222123
44.65879557417328,31.15758367155771,56.48160472113729,180.4957752557032
86.60230043651713,26.086151836417287,50.3183816811881,562.1821875262526
38.522980464064986,21.729150142403046,47.608714641540864,132.92105615785127
25.254347201748324,20.02856686158353,60.34792746273565,77.36033935888969
60.11211362125152,28.99166705840525,45.94478257119968,302.2011819385004
94.25392967447029,36.73726844453185,35.689826330646085,636.4860354251246
72.64268170074757,31.44630371260153,50.81142065573337,458.8733230703827
61.30550530804285,39.98414597886882,32.194188741777495,314.73121454314264
18.74588443936917,25.736932912944,41.18483082997961,67.31222603262297
65.35065040292528,25.609101295201107,74.80622667716574,295.9976214681007
99.10484650938368,23.194989204678883,49.52813932059736,694.6772071747448
22.60756137128716,23.281271765306705,70.09422101864064,84.2236757245062
56.64966871273631,25.70373192020096,73.01305053583664,254.15458963637985
88.96357647351599,35.85680090547054,64.87112056392681,521.9156713577372
76.6691755978784,38.11513581272896,87.5218644819239,439.2744487239132
72.73141668957412,39.50174339415362,31.286391997386797,420.6644131683426
73.22356755883983,24.645793081929053,60.34792746273565,261.7537501376146
42.35420360977797,37.62595091228184,87.52719863642449,207.17521196396467
36.4232659838044,26.56510178554674,81.73630376117636,120.33983396637126
82.84250399306623,22.25681089033769,40.0735615083008,490.8096058976652
82.91020552112627,37.40049851040331,49.60921837510392,490.00464773526414
54.575076202593834,32.72211269287237,40.34711039258792,571.8128558733099
92.19164973008242,23.294617921621235,60.34792746273565,610.759157046391
56.0208158974844,28.596625150260053,72.73127891876953,250.5240434982084
55.13646652184797,25.745153897541357,49.024426161783495,276.01333408419043
81.84656610700976,34.73589137420394,62.370394439057726,506.6006602812437
68.49675376999886,29.889857732758376,71.4552342042717,365.5459972292493
73.17701895319331,39.7855989021277,55.2803889966629,399.3582313873698
81.6213402492491,21.0948996451919,81.24093182732756,472.882723667386
90.10048076358096,27.10030532272493,76.29299611726903,528.1729410911139
40.41956411663823,29.638003342199543,33.87993263103424,171.89694956797808
43.80246573759496,30.0626710949664,67.26751794544974,178.91563764864594
18.45837458567821,26.31871644771273,44.119533057584974,57.64540691698759
62.045212689655656,34.584804981951365,60.34792746273565,324.91430030279764
13.234804641706788,37.49494146977949,87.41330655797798,35.467520474761564
51.90382163192142,38.77438603955726,82.74372027313501,230.86439158867597
58.83801712368189,36.10186753599052,54.2709841869079,293.51464657487594
54.575076202593834,37.011603946131984,47.4908315006612,111.79124737793528
63.174993451210966,31.01090601239991,44.064344664495536,316.51571347351216
12.745022494514448,36.51776452853629,61.9508921853912,34.29486059063288
13.361336987429295,26.070078182959044,36.85490719548338,22.9104356940282
84.03405045936924,27.969575242184288,62.95650048769492,533.4550361413638
42.41715772701366,26.338260276370885,30.08001836944752,165.76756194419565
21.435446138669636,29.34774670895851,49.430977844750686,70.01549806155
57.0018934049324,25.711592324772727,43.19605882983488,278.6928710469712
79.29941977887498,39.23222884508894,88.27312739764693,481.0784664965199
29.423892474715885,26.256892560113364,73.63453917419874,111.18996537597698
66.06014282371002,29.889857732758376,50.97920282773426,359.8847458940164
17.68127184943912,30.536343321008268,35.570705191837234,13.470748484856948
14.651354905174692,21.141981568903528,61.00803568143744,56.18736287850178
57.82191684113332,22.21086332617161,42.80687287956254,311.6220713245225
54.575076202593834,24.387787783924928,62.18577275390147,273.24312477503315
67.3686911348386,29.287004997642832,80.12174125073355,357.0043279077996
75.34822003503955,28.66501864618056,66.94755312608312,410.9957629751656
97.82668715162812,35.993837240055825,68.02730517270012,632.7775671899573
56.46703134710758,34.789493077682266,62.461817343768686,256.24224017683946
39.06608256471213,28.526365879814023,85.63593795788455,132.20972624033897
81.56675752918333,26.6740841515126,85.9141610652362,476.2560908787452
34.374902613586684,26.329375681229973,60.76339206441313,103.5888901330231
49.507427863507246,35.479901745880184,60.34792746273565,210.1319031780454
17.061074320803936,29.889857732758376,57.57522035276664,41.7041930144222
12.281566907391175,20.256432990212115,41.19347473173694,14.470612513200797
96.63835732101326,35.91088783853296,68.18065891908536,668.5970528217598
85.23821084609853,29.542927519780985,60.005540146934,544.1570658481536
72.63767854843282,22.61762277107152,36.1980286687968,948.1613590439572
46.80576499728429,24.711318691890025,41.85886686717692,225.46210977187997
25.59648880637612,38.65007906194765,58.77791737197161,90.50571505944978
24.079333840397744,37.19005951249796,83.2553394431315,58.36252558061765
32.52186083481358,34.19570100447945,63.98344323786584,121.7050578419362
59.43039982355084,29.64450460674653,70.89210001250825,295.5459623044052
74.31363304300561,30.40647252382772,50.34171298463458,414.5875294749463
69.41776390459582,39.50489070567917,64.28468358265405,395.9184932980028
35.19405072513486,39.31540887768574,56.84278935828405,106.96206911015815
95.93787525968747,24.30538091571669,69.54779475738964,261.7537501376146
76.41072250261917,36.222091326106366,33.034533964740625,261.7537501376146
59.891864726026064,23.944853323340336,60.34792746273565,287.4768422876094
65.05486716109169,24.27074955767903,47.75955750863802,261.7537501376146
47.764005618501095,33.521860683291536,49.57110367667456,208.7319048880102
32.29578905510417,28.10002197175097,87.65504589348369,87.78395004887314
42.03754107861354,38.6308881421304,40.96168876268297,202.9377812277776
78.20614994179321,21.780194697920177,48.67471515471581,438.1493236835876
11.295413976678027,30.23051281618986,60.59355454385231,32.270523391719664
20.446537645622463,38.37043060886242,81.78161688897742,64.71980857932323
14.140237781957747,38.0822732095901,55.00020499238222,21.846428873331806
13.665592208707311,23.130584268314824,74.63191685329026,27.306407103933925
86.99145256099065,27.33275400192913,60.34792746273565,523.4175458337397
73.32920734420213,32.38242800093393,48.600981349310935,444.9488162716463
52.67564461785927,23.18789769542804,53.5650110123226,216.83625283556185
18.80507445859013,39.36044344091478,51.393373421301376,46.47595799626392
54.24542876051491,38.29498657455321,79.97134851707526,226.2907731566772
52.61245937025091,23.339003580689383,32.66081171721607,218.34574652764584
25.58816829190137,22.423109225219708,48.5052653297208,261.7537501376146
49.04664843141757,21.708169656165307,70.7645134557078,218.85220725021048
45.86542609576361,38.18887328073262,63.92660997392056,199.63503990102592
65.42650882469948,23.87247619590921,56.17736155762166,326.8359108625526
67.15842857808795,28.32569857088709,62.39689363328306,373.4256010264769
14.077360879484006,28.97702731304006,41.8550751496991,23.510868549790597
43.71513531638241,31.98022088427135,55.84299729648062,198.0909205590396
66.32739241428128,21.4347068749485,60.10217905058094,327.85740824265264
55.28226327220789,24.53517234801032,84.07134731727609,237.52698611060995
87.08408570694901,38.62980773837852,45.65010976823858,574.1355892457362
69.28242684570506,38.16820214537139,82.06971012989595,390.3073220897661
24.664098437328672,35.62581294811385,68.65448404955892,88.91010439809374
16.351187266038686,20.38802491236431,31.220449864056057,25.904835964360093
67.8177350385684,26.54013536992204,73.47788021396362,347.88989567152555
12.386017948745964,32.55917470685816,32.1331126529433,42.22033631034114
62.7198023146117,25.503804235469516,89.84286760882878,261.7537501376146
94.62072172824618,38.19173390107555,82.35820126147186,658.7031542498845
61.79267600882911,32.677789236648835,47.84062485240274,268.4498607178571
44.935293358586975,21.438134346328912,45.444673811802325,172.34049090052818
67.89593965981179,38.18011177671406,52.88646492633653,359.3175967871232
51.2427601442365,39.155333163524446,51.37001791886658,639.4497934285093
59.10551103843415,21.55424836783451,52.340269103122864,260.0345546808479
94.73183278988726,30.6472046972263,49.09659276716883,651.2700875356364
44.74923740206968,26.06728564428341,67.26800441089989,183.08210143741
96.50715074415228,27.856781529628048,39.85581982323744,692.1301739847321
91.48155777604572,23.59302435910684,80.7588775467608,619.8802640419128
27.62120213103668,31.56144204024825,78.74414904187893,94.207348499892
16.24251707876489,39.15958706497781,58.588992471316224,53.94386298133651
54.575076202593834,30.06145200543218,81.16379791671287,48.32353242364501
11.639964308639476,21.658291627889625,44.8287042018176,-25.666738731591263
18.49986646803356,32.40002666954817,31.053927342238016,33.10463076840191
71.47060960747211,26.80445988902514,67.15247550178938,948.1613590439572
16.40697836142061,37.11850379182596,57.47456441788293,261.7537501376146
38.70780672643852,28.6935629663294,64.02987277775225,153.26154442404484
86.03877798725091,23.856792178844916,83.96036454110418,511.1021092242525
12.094474216224327,23.8221124538229,88.19553441395661,35.70328531290879
83.30216343300422,35.37528361442321,68.06718838533618,540.4832143636593
35.36692972960599,25.3117519661472,75.8433353911463,141.93751275571293
20.634834485949064,35.34466788318446,35.02850600922986,89.51525741565645
72.70634488277355,24.117746215331987,39.64293509349034,398.7047956967024
66.60485621018955,26.433727374026187,73.99228829717859,367.5579156112559
88.97248121743476,29.889857732758376,55.881927383280114,574.5555474301748
76.15639394234972,38.86391699386901,56.75791622426434,454.9382989999128
82.31328373463637,38.63462849507649,48.5164608981262,515.471414262805
35.38311153141758,24.13743750844576,66.44138300866463,470.2339899702831
25.96955894017505,27.164380824861457,41.10990272497216,69.70918755020448
77.55532764767725,22.987987769075445,67.61497675883373,445.4188652080896
82.61512653405376,30.199701586269946,40.42793142811438,529.1999133943503
99.1454627800606,29.21165101389333,33.82956208258282,261.7537501376146
47.13559092202839,38.01520324901465,49.82146132194366,227.2874869025841
43.481627721350485,38.60010755582145,43.86842052059086,202.3767939416936
79.87716646677971,27.67134782014584,83.33949831337995,461.6274955473037
40.672318622771606,29.83475886037979,33.29720723211759,196.76073168610208
93.76815930432082,37.92472498292266,40.596821554447374,626.832086175979
87.25714766587106,36.134156154901234,62.92317633498297,584.5858487001318
48.609462463751655,20.073126226892985,58.864031450848415,216.4228102872588
77.57839610123476,26.40119128367165,32.751121102482095,459.1351102264943
77.90885866762142,28.43548483872252,30.43514568090867,446.6384013881489
19.281148195233936,24.594325673664635,89.28407651766899,40.89716545562731
91.229761601161,23.991432317918772,69.53008202153029,585.6644945751674
55.472713520307146,20.755690131913592,51.92436785409341,234.4411313106284
84.38117194969675,32.86739450139521,58.22593485979448,519.3850612180139
38.804464092755055,25.250205809663317,45.993007227257216,135.64938699651873
90.59709056465805,21.04694356862626,50.692427021592586,598.6214011257696
45.02815108607468,24.619586210561277,68.94266803609284,209.18562389268465
10.975388633226853,36.03827905672253,82.96870793204224,-3.4360513281842486
91.48437787773372,37.02978363293093,41.04780138487109,641.8850315076089
18.21580091075202,29.661324903866053,80.42169032311912,41.15550662980643
38.73822738313734,28.32141340817373,37.29339777109615,135.981227479645
95.50557703457244,39.55707387003564,42.89953341530347,669.1406888190678
95.55464322438004,24.0112931917614,32.23051728297876,641.051180381574
61.60940993109575,24.30718565709217,38.44871172557997,311.98903525532364
66.86534909528194,25.837343540727996,60.34792746273565,336.60109394002944
50.36009697804878,23.455146365621747,57.56632479710272,205.65007944440356
36.388969452825805,27.58731196408373,34.659951706701214,156.86140491565567
39.57980908329243,38.21668453979508,87.58361028233767,144.59491364739128
70.52666104693346,32.306956812571485,82.739538465519,352.3523990383641
77.7137076493912,28.23893097224527,75.28095125208847,459.9548157243494
81.24211393532637,38.68821589142429,86.00836751685347,461.92823237486135
81.06563285150985,20.96928464951645,43.20776525014585,465.1702164800187
18.208549274382133,24.20552355803723,80.18215758060518,64.89490048702777
54.49782742323233,31.31777210203518,71.39947178125837,227.8085610715212
15.180288401497986,32.31105246386358,82.1855549740613,-12.946402798207714
59.4575994091362,20.791150131252262,77.81469394455779,295.1839017746268
49.73774512360393,28.060775158142643,50.7897037906095,215.88386259850304
89.89337644824698,32.983079296617454,76.46391222103534,573.0269729190421
41.58235112968708,33.961410928068034,45.74737817909342,166.5857826763056
20.536031478484528,32.76279805032539,49.71552978168329,68.25863127226667
22.869251384755227,26.41126448721849,36.47434303337857,59.09758021000122
78.5359568545725,21.87040247195819,60.34792746273565,480.09285930195466
65.6396256984635,28.542248928386684,47.46020180401689,317.2157288054468
19.101040851051124,22.57508874736111,61.23734791028711,58.25840811591533
17.569612550349767,38.95247317041334,53.47997018797156,66.84845496551682
73.08722183132079,29.503417320452563,87.59568723501009,386.541510686732
